name,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01
Assassin's Creed Valhalla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,21.0,3.0,5.0,19.0,36483.0,19064.0,13110.0,8780.0,7686.0
Assassin's Creed: Odyssey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,57.0,23749.0,8314.0,7429.0,7293.0,4510.0,5161.0,5093.0,4836.0,4329.0,4098.0,3659.0,3029.0,2203.0,2017.0,2732.0,3236.0,2475.0,4529.0,4153.0,7736.0,4493.0,5138.0,3714.0,3411.0,4101.0,4538.0,3081.0,2789.0,2273.0,2386.0
Assassin's Creed: Origins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8639.0,13498.0,7059.0,7358.0,5855.0,5983.0,4285.0,3207.0,3766.0,3212.0,2676.0,2787.0,2901.0,1483.0,1203.0,1219.0,898.0,1127.0,1492.0,1443.0,1006.0,939.0,826.0,675.0,511.0,557.0,789.0,935.0,701.0,1123.0,1129.0,2380.0,1644.0,1624.0,1201.0,1071.0,1267.0,1574.0,1437.0,1322.0,1068.0,1098.0
Atlas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8612.0,5839.0,2168.0,1000.0,1206.0,946.0,719.0,614.0,549.0,317.0,1118.0,1195.0,1182.0,1041.0,645.0,395.0,304.0,343.0,296.0,789.0,466.0,374.0,368.0,437.0,400.0,522.0,372.0,297.0
Attack on Titan,0.0,22.0,11.0,10.0,4.0,2.0,6.0,1731.0,4266.0,965.0,497.0,102.0,601.0,495.0,326.0,388.0,604.0,618.0,671.0,413.0,225.0,181.0,189.0,235.0,309.0,220.0,266.0,144.0,141.0,106.0,160.0,192.0,118.0,108.0,86.0,65.0,69.0,0.0,92.0,85.0,98.0,129.0,91.0,61.0,52.0,48.0,35.0,35.0,51.0,38.0,47.0,44.0,72.0,64.0,70.0,109.0,81.0,81.0,89.0,221.0,320.0,309.0,288.0
Baldur's Gate 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,1.0,8.0,0.0,25.0,4.0,10530.0,2208.0,1295.0,1093.0,1156.0,1830.0
Batman: Arkham Knight,2335.0,1701.0,1714.0,1585.0,1524.0,1626.0,2213.0,2223.0,1677.0,1220.0,1079.0,241.0,1406.0,1094.0,792.0,750.0,1100.0,1297.0,1294.0,1119.0,822.0,818.0,708.0,750.0,826.0,778.0,855.0,836.0,922.0,980.0,1138.0,1394.0,1245.0,996.0,735.0,705.0,781.0,648.0,704.0,810.0,902.0,1358.0,1288.0,1062.0,6210.0,2436.0,1190.0,968.0,1013.0,932.0,1176.0,1115.0,1282.0,1366.0,1729.0,2418.0,2152.0,1694.0,1651.0,1507.0,1818.0,1727.0,2057.0
Battalion 1944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,5644.0,685.0,262.0,162.0,135.0,387.0,188.0,86.0,56.0,25.0,25.0,36.0,27.0,43.0,69.0,2850.0,12802.0,4665.0,1896.0,645.0,559.0,153.0,130.0,117.0,58.0,48.0,34.0,26.0,20.0,45.0,18.0,10.0,0.0,5.0,12.0,5.0,2.0,7.0
Battleborn,0.0,0.0,75.0,6592.0,7405.0,2058.0,1378.0,1076.0,690.0,543.0,527.0,100.0,864.0,702.0,399.0,264.0,355.0,828.0,401.0,284.0,179.0,135.0,166.0,146.0,175.0,148.0,178.0,170.0,200.0,131.0,146.0,129.0,96.0,83.0,96.0,95.0,113.0,65.0,93.0,71.0,101.0,68.0,75.0,62.0,46.0,39.0,47.0,57.0,66.0,44.0,61.0,48.0,61.0,43.0,39.0,58.0,69.0,59.0,52.0,81.0,149.0,0.0,3.0
Battlefield 1,0.0,1.0,0.0,2.0,14.0,14.0,578.0,13950.0,27601.0,38170.0,43710.0,9435.0,40454.0,24533.0,17934.0,13047.0,17718.0,18038.0,17976.0,16967.0,14713.0,11710.0,10668.0,10235.0,11016.0,10953.0,11001.0,9020.0,11897.0,12196.0,11262.0,12521.0,11055.0,8797.0,8978.0,3783.0,3092.0,2236.0,2644.0,2637.0,2707.0,2604.0,2474.0,2351.0,1848.0,1423.0,1406.0,1307.0,1566.0,1296.0,1356.0,1199.0,1600.0,1403.0,1380.0,1470.0,1539.0,1580.0,1972.0,1877.0,2182.0,2356.0,2389.0
Battlefield 4,8398.0,8102.0,8526.0,8249.0,15285.0,16774.0,15224.0,14443.0,10944.0,9021.0,4752.0,1012.0,6042.0,4672.0,3734.0,3303.0,5340.0,5422.0,6170.0,5897.0,4361.0,4408.0,4377.0,4636.0,5481.0,5567.0,6214.0,5688.0,7220.0,7343.0,6265.0,6521.0,5226.0,4126.0,3049.0,3151.0,3497.0,2727.0,3293.0,3679.0,4162.0,3651.0,3814.0,4292.0,3163.0,2231.0,1836.0,1794.0,2103.0,1804.0,1785.0,1680.0,2425.0,2301.0,2154.0,2421.0,2246.0,2562.0,2327.0,2725.0,3272.0,3518.0,3624.0
Battlefield Hardline,2707.0,2204.0,2490.0,1987.0,3616.0,4509.0,3407.0,3100.0,1943.0,1758.0,1033.0,203.0,1207.0,877.0,747.0,492.0,777.0,908.0,1020.0,721.0,531.0,537.0,501.0,490.0,608.0,594.0,657.0,626.0,694.0,691.0,549.0,610.0,427.0,364.0,284.0,263.0,248.0,223.0,271.0,286.0,317.0,297.0,294.0,312.0,211.0,150.0,160.0,164.0,179.0,139.0,173.0,147.0,200.0,183.0,179.0,149.0,176.0,178.0,300.0,285.0,287.0,330.0,300.0
Battlefield V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1240.0,767.0,711.0,18622.0,118.0,28474.0,27572.0,20655.0,11237.0,24942.0,20899.0,11828.0,11473.0,9003.0,9107.0,6503.0,6567.0,7915.0,6085.0,6297.0,5569.0,5036.0,3613.0,3152.0,3228.0,3180.0,3124.0,3411.0,3412.0,4451.0,4150.0,5263.0,5063.0,5587.0
Battlerite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,4375.0,1899.0,912.0,1329.0,845.0,657.0,998.0,772.0,797.0,1371.0,669.0,1065.0,937.0,10594.0,6811.0,4500.0,2368.0,4042.0,3005.0,2944.0,1970.0,1487.0,1399.0,1348.0,1439.0,1138.0,1254.0,1138.0,699.0,576.0,488.0,470.0,371.0,323.0,308.0,225.0,258.0,298.0,332.0,341.0,299.0,402.0,395.0,347.0,230.0,248.0,240.0,210.0,173.0,224.0,189.0,233.0,169.0,205.0
Beat Saber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4312.0,4526.0,4546.0,4539.0,4023.0,3761.0,5759.0,8818.0,10013.0,7837.0,8693.0,7632.0,7610.0,8070.0,7141.0,7173.0,6628.0,6310.0,6712.0,8245.0,8232.0,6878.0,7776.0,7374.0,7292.0,6195.0,6714.0,6996.0,6270.0,6700.0,6418.0,6373.0,8378.0,7528.0,8063.0
Black Desert Online,522.0,2683.0,6522.0,3314.0,2047.0,1325.0,1340.0,1213.0,1225.0,1238.0,1474.0,581.0,2622.0,2570.0,2328.0,1966.0,3920.0,7786.0,6644.0,3809.0,3278.0,3437.0,3494.0,4240.0,5727.0,4766.0,4865.0,4468.0,4970.0,4395.0,3948.0,3661.0,3430.0,3100.0,3728.0,3973.0,4682.0,3415.0,4645.0,3721.0,3790.0,3792.0,3846.0,4027.0,3187.0,2528.0,2415.0,3086.0,3859.0,3545.0,4710.0,3399.0,3265.0,2888.0,3049.0,2878.0,3624.0,2800.0,2377.0,2913.0,3442.0,2700.0,4580.0
Blade & Soul,12843.0,7531.0,3530.0,1815.0,1352.0,1088.0,995.0,889.0,845.0,849.0,805.0,260.0,1057.0,1038.0,1004.0,1071.0,1226.0,1181.0,1069.0,1047.0,1445.0,1380.0,1333.0,1504.0,1437.0,1270.0,1404.0,1263.0,1326.0,1252.0,1120.0,1068.0,1237.0,940.0,817.0,869.0,870.0,769.0,984.0,902.0,899.0,841.0,678.0,668.0,657.0,574.0,481.0,518.0,519.0,528.0,494.0,500.0,482.0,410.0,389.0,357.0,361.0,281.0,270.0,263.0,270.0,253.0,319.0
Blair Witch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2763.0,8705.0,3055.0,1285.0,1176.0,1001.0,768.0,1024.0,1121.0,1305.0,1201.0,1650.0,1667.0,1474.0,4562.0,4947.0,1731.0,1988.0,1762.0,1762.0
Bloodborne,8914.0,6557.0,6873.0,6020.0,3880.0,3129.0,3116.0,3039.0,2951.0,2988.0,3633.0,915.0,5616.0,4146.0,3116.0,3258.0,4590.0,4269.0,4119.0,4075.0,3746.0,3637.0,3879.0,5170.0,6448.0,4250.0,22551.0,9576.0,6080.0,5434.0,5090.0,4725.0,3998.0,4563.0,4168.0,4727.0,5859.0,3974.0,5257.0,4665.0,3809.0,2899.0,2701.0,2775.0,2253.0,2825.0,2686.0,3049.0,3802.0,3372.0,4567.0,4323.0,4600.0,4164.0,4157.0,3810.0,3837.0,4292.0,5000.0,5049.0,5671.0,5115.0,5477.0
Borderlands,313.0,303.0,483.0,533.0,359.0,353.0,311.0,294.0,333.0,250.0,276.0,76.0,457.0,364.0,350.0,305.0,431.0,479.0,564.0,484.0,473.0,736.0,484.0,462.0,611.0,589.0,682.0,613.0,671.0,677.0,646.0,514.0,505.0,447.0,465.0,600.0,653.0,547.0,1285.0,10693.0,3083.0,1820.0,1269.0,1212.0,1158.0,479.0,305.0,279.0,351.0,324.0,453.0,556.0,574.0,579.0,459.0,533.0,527.0,441.0,439.0,520.0,715.0,665.0,765.0
Borderlands 2,2326.0,2110.0,2422.0,2111.0,2138.0,2201.0,2821.0,2455.0,2583.0,2760.0,2620.0,719.0,4826.0,3203.0,3527.0,2699.0,3746.0,4182.0,4423.0,3554.0,2820.0,3003.0,3213.0,3155.0,4122.0,4470.0,4840.0,4771.0,5088.0,5368.0,5423.0,3837.0,3887.0,3151.0,3569.0,4565.0,5628.0,5002.0,7802.0,17559.0,9466.0,20550.0,10188.0,7756.0,7245.0,2115.0,1436.0,1338.0,1663.0,1248.0,1856.0,1647.0,2746.0,4098.0,2379.0,2152.0,2086.0,1808.0,2031.0,2380.0,2684.0,2907.0,2831.0
Borderlands 3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,50.0,30.0,356.0,66.0,32.0,71.0,57149.0,21326.0,8663.0,7353.0,6147.0,5098.0,11771.0,9980.0,7293.0,6265.0,6427.0,5943.0,7733.0,5145.0,4995.0,4759.0,4938.0,4767.0,4732.0
Borderlands: The Handsome Collection,1707.0,1267.0,1250.0,1271.0,1556.0,1500.0,1781.0,1547.0,1214.0,975.0,901.0,267.0,2065.0,1594.0,1259.0,1134.0,2084.0,2026.0,1753.0,1783.0,1072.0,955.0,1177.0,1325.0,1692.0,1689.0,2009.0,1684.0,1607.0,1258.0,1333.0,1720.0,1258.0,1107.0,1064.0,1517.0,1622.0,1523.0,2439.0,5477.0,3293.0,14175.0,4123.0,2498.0,2363.0,717.0,551.0,462.0,524.0,399.0,526.0,489.0,550.0,540.0,452.0,479.0,428.0,380.0,422.0,434.0,539.0,533.0,539.0
Brawlhalla,1389.0,1280.0,1259.0,1253.0,1259.0,1206.0,1241.0,1309.0,1214.0,1174.0,1163.0,329.0,1664.0,1612.0,1319.0,1309.0,1798.0,1850.0,1985.0,2115.0,1729.0,3587.0,3793.0,3550.0,4073.0,3719.0,4258.0,4899.0,5019.0,4994.0,5592.0,6406.0,5395.0,5045.0,7273.0,8263.0,7134.0,5215.0,5537.0,6148.0,6295.0,6961.0,6904.0,6114.0,4909.0,4653.0,5051.0,6672.0,7324.0,6217.0,7909.0,7398.0,8395.0,7870.0,9442.0,9829.0,8675.0,8861.0,8988.0,9546.0,10311.0,9767.0,10709.0
Broforce,222.0,159.0,5557.0,1204.0,764.0,478.0,648.0,367.0,333.0,265.0,460.0,96.0,421.0,288.0,191.0,171.0,347.0,294.0,496.0,233.0,253.0,209.0,338.0,267.0,426.0,271.0,315.0,283.0,349.0,325.0,384.0,300.0,260.0,224.0,235.0,251.0,265.0,248.0,241.0,205.0,224.0,219.0,313.0,208.0,174.0,120.0,167.0,185.0,204.0,158.0,200.0,215.0,244.0,189.0,238.0,207.0,192.0,180.0,220.0,254.0,282.0,215.0,270.0
Call Of Duty: Modern Warfare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5300.0,24178.0,141713.0,216668.0,258932.0,255946.0,257395.0
Call of Duty: Advanced Warfare,2935.0,2584.0,3025.0,2598.0,3009.0,2782.0,3897.0,3104.0,2512.0,2294.0,1678.0,352.0,2210.0,1790.0,1246.0,1024.0,1605.0,1823.0,1828.0,1657.0,1048.0,1067.0,819.0,767.0,934.0,853.0,1146.0,1078.0,1235.0,1151.0,1213.0,1191.0,1029.0,803.0,652.0,525.0,573.0,504.0,644.0,697.0,761.0,744.0,576.0,655.0,510.0,404.0,341.0,369.0,501.0,389.0,519.0,624.0,620.0,545.0,684.0,702.0,617.0,486.0,469.0,444.0,557.0,486.0,552.0
Call of Duty: Black Ops 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,305.0,109.0,83.0,30522.0,47969.0,263208.0,209238.0,143617.0,135914.0,86730.0,79915.0,88091.0,83357.0,76122.0,75826.0,65838.0,47931.0,35992.0,17812.0,18369.0,21009.0,17897.0,16290.0,12123.0,12687.0,10694.0,11423.0,12384.0,13875.0,12641.0,9417.0,5699.0,5889.0,5560.0,5528.0
Call of Duty: Black Ops Cold War,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,4.0,3.0,46.0,23.0,28.0,12.0,186.0,559.0,13264.0,57970.0,156067.0,130756.0,111577.0,101727.0,85560.0
Call of Duty: Black Ops II,2168.0,1904.0,1910.0,2054.0,2202.0,2272.0,2515.0,2465.0,2224.0,1756.0,1373.0,372.0,1812.0,1511.0,1346.0,6076.0,6355.0,3950.0,3571.0,3176.0,2063.0,1991.0,1403.0,1391.0,1747.0,1687.0,1898.0,1976.0,2082.0,2287.0,2417.0,2599.0,2414.0,2343.0,1565.0,1635.0,1765.0,1421.0,1925.0,2153.0,2627.0,3964.0,3862.0,3123.0,2277.0,2053.0,1613.0,2164.0,5152.0,4600.0,3740.0,4060.0,5175.0,3929.0,4598.0,4992.0,4841.0,4747.0,4156.0,3216.0,3734.0,3335.0,3281.0
Call of Duty: Black Ops III,89931.0,95026.0,91033.0,85957.0,86478.0,74114.0,92778.0,83722.0,78773.0,56779.0,29032.0,6379.0,35288.0,30226.0,22259.0,19840.0,58862.0,55010.0,48797.0,39810.0,24196.0,21013.0,13394.0,12193.0,15153.0,14413.0,21308.0,18697.0,25231.0,36318.0,40713.0,44146.0,30149.0,23954.0,12096.0,10948.0,8999.0,6866.0,8929.0,10418.0,11503.0,12190.0,12655.0,10389.0,7965.0,6759.0,5893.0,7205.0,9109.0,8030.0,11782.0,14869.0,18585.0,14444.0,14218.0,14038.0,14595.0,18915.0,14951.0,9195.0,9958.0,9391.0,9363.0
Call of Duty: Ghosts,1325.0,1310.0,1661.0,1604.0,2045.0,1679.0,2229.0,1924.0,1630.0,1569.0,929.0,236.0,1436.0,1175.0,963.0,815.0,1036.0,1441.0,3267.0,5334.0,4721.0,3223.0,1023.0,594.0,775.0,718.0,962.0,819.0,977.0,911.0,989.0,2252.0,2085.0,1105.0,457.0,462.0,526.0,501.0,691.0,768.0,817.0,922.0,1082.0,1928.0,1656.0,922.0,340.0,344.0,432.0,360.0,500.0,688.0,891.0,639.0,697.0,845.0,772.0,643.0,637.0,537.0,623.0,652.0,651.0
Call of Duty: Infinite Warfare,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,23028.0,28266.0,5646.0,26295.0,27503.0,18125.0,14163.0,17772.0,16117.0,18360.0,14626.0,8180.0,7502.0,3650.0,2590.0,2739.0,2485.0,2882.0,3049.0,3118.0,2992.0,3137.0,3572.0,2758.0,2175.0,1603.0,1245.0,1137.0,1063.0,1366.0,1517.0,1601.0,1643.0,1500.0,1416.0,1065.0,868.0,805.0,952.0,1118.0,935.0,1200.0,1231.0,1477.0,1333.0,1340.0,1595.0,1608.0,1462.0,1353.0,1160.0,1367.0,1269.0,1245.0
