name,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01
Absolver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,387.0,46587.0,2888.0,215.0,60.0,1060.0,227.0,56.0,63.0,42.0,73.0,690.0,458.0,172.0,1550.0,849.0,77.0,42.0,950.0,51.0,53.0,361.0,35.0,101.0,38.0,32.0,832.0,606.0,120.0,39.0,102.0,29.0,100.0,97.0,280.0,35.0,35.0,4143.0,753.0,34.0,82.0,86.0,584.0,830.0,202.0
ActRaiser 2,590.0,433.0,1405.0,81.0,183.0,0.0,8.0,4.0,201.0,2.0,47.0,437.0,1020.0,84.0,6.0,25.0,9.0,7.0,12.0,322.0,353.0,1146.0,239.0,87.0,278.0,384.0,0.0,85.0,186.0,224.0,524.0,577.0,288.0,212.0,45.0,330.0,136126.0,80.0,207.0,273.0,89.0,64.0,37.0,339.0,378.0,2678.0,0.0,118.0,16.0,288.0,235.0,396.0,6.0,10.0,312.0,75.0,135.0,29.0,24.0,112.0,6.0,3.0,92.0
Adventure Island: The Beginning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162780.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Age of Empires II,1339.0,1885.0,1223.0,1055.0,723.0,630.0,552.0,1346.0,1030.0,2232.0,2349.0,4334.0,4129.0,3650.0,5463.0,4129.0,1866.0,2076.0,4655.0,3282.0,4459.0,2801.0,3481.0,5398.0,4657.0,5873.0,6614.0,39173.0,3802.0,3727.0,13912.0,5149.0,6382.0,6467.0,6711.0,6516.0,7160.0,11086.0,5081.0,18412.0,6165.0,7765.0,3848.0,5510.0,7222.0,15395.0,3158.0,2422.0,3844.0,1654.0,163.0,188.0,160.0,358.0,381.0,715.0,12734.0,27150.0,15762.0,26533.0,20762.0,22655.0,64833.0
Age of Empires II: Definitive Edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,38.0,9.0,4964.0,15.0,101814.0,32487.0,25688.0,12245.0,52542.0,13481.0,24391.0,26581.0,16788.0,16531.0,11730.0,1337.0,0.0,244.0,104.0,7.0,20490.0
Agony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24674.0,534.0,0.0,1.0,5.0,17.0,3.0,0.0,45.0,3.0,1.0,3.0,10.0,6.0,19.0,0.0,5.0,13.0,32292.0,21415.0,133.0,104.0,30.0,160.0,225.0,108.0,1059.0,0.0,0.0,8.0,9.0,512.0,16.0,31.0,58.0,29.0,148.0,53.0,26.0,35.0,18.0,15.0,19.0,18.0,15.0,34.0,157.0,10467.0,40.0,18.0,86.0,1675.0,22.0
Aim Gods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,0.0,0.0,6.0,108866.0,192.0,79.0,7.0
Always On,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16487.0,19944.0,10562.0,4773.0,6038.0,8738.0,11332.0,10156.0,17102.0,51612.0,44070.0,23860.0,21092.0,17559.0,17102.0,12386.0,19033.0,3524.0,1233.0,866.0,1720.0,2096.0,25011.0,3031.0,1268.0,310.0,229.0,50774.0,228.0,503.0,522.0,1167.0,360.0,887.0,1484.0,2158.0,9345.0,799.0,932.0,996.0,722.0
America's Greatest Game Shows: Wheel of Fortune & Jeopardy!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,248.0,0.0,4.0,5.0,7.0,6.0,0.0,13.0,2.0,152.0,0.0,13.0,5.0,0.0,11.0,15.0,8.0,32.0,12.0,18.0,16.0,8.0,18.0,89072.0
American Truck Simulator,42084.0,41205.0,18801.0,2702.0,3231.0,25489.0,24974.0,505.0,2705.0,592.0,2500.0,594.0,2032.0,2205.0,523.0,1669.0,1763.0,2271.0,2253.0,1729.0,679.0,1927.0,42956.0,1632.0,2956.0,986.0,1963.0,1827.0,498.0,2059.0,1841.0,936.0,1741.0,3186.0,1777.0,1186.0,1456.0,1527.0,1655.0,1723.0,1504.0,1996.0,4745.0,2367.0,2512.0,2697.0,2103.0,1512.0,2162.0,3604.0,2084.0,2402.0,11654.0,3926.0,6149.0,3515.0,1601.0,3473.0,3590.0,3883.0,3644.0,2437.0,28018.0
Amnesia: Rebirth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110475.0,4987.0,574.0,1145.0,1989.0,886.0
Among Trees,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38897.0,556.0,368.0,107.0,102.0,94.0,172.0,954.0,496.0,463.0
Among Us,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.0,11.0,0.0,0.0,0.0,12.0,10.0,7.0,85.0,29.0,22.0,63.0,24.0,960.0,2038.0,2381.0,2739.0,3759.0,11617.0,6839.0,81541.0,146503.0,375472.0,699762.0,316530.0,278719.0,202917.0,269618.0,242374.0
Angeldust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27929.0,17.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,10.0,62.0,0.0,0.0,4.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,3.0,4.0,4.0,6.0,3.0,6.0,4.0,0.0
Animal Crossing: New Horizons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,242.0,153442.0,79447.0,31539.0,21548.0,31475.0,13114.0,9311.0,25805.0,25349.0,29146.0,17355.0,31172.0,13407.0
Animal Jam,0.0,8.0,6.0,19.0,15.0,6.0,9.0,9.0,3.0,8.0,21.0,3.0,4.0,4.0,9.0,6.0,0.0,5.0,0.0,4.0,5.0,1.0,8.0,6.0,0.0,0.0,127.0,6.0,14.0,0.0,19.0,11.0,34.0,10.0,0.0,48992.0,28.0,14.0,17.0,105.0,5.0,12.0,16.0,7.0,0.0,5.0,6.0,6.0,13.0,7.0,9.0,13.0,16.0,28.0,14.0,9.0,9.0,9.0,57.0,47.0,166.0,15.0,24.0
Animal Super Squad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39276.0,18540.0,32.0,0.0,6.0,0.0,15668.0,3552.0,469.0,11.0,21.0,8.0,13.0,12565.0,15.0,1047.0,11.0,8.0,11.0,0.0,0.0,0.0,7.0,1.0,158.0,26464.0,7.0,10.0,216.0,7.0,0.0,8.0,9.0,9.0,39.0,17.0,12.0,3.0,0.0,0.0,7.0
Anno 1800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,2.0,0.0,0.0,461.0,0.0,0.0,0.0,326.0,0.0,381.0,656.0,4386.0,36767.0,425.0,35560.0,5176.0,1261.0,2766.0,1697.0,828.0,921.0,1049.0,5037.0,349.0,4162.0,6981.0,2128.0,1878.0,1210.0,9865.0,897.0,803.0,1243.0,1232.0,268.0,2136.0,2862.0,2141.0
Another Brick in the Mall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29368.0,78.0,0.0,29.0,217.0,112.0,137.0,17.0,72.0,120.0,26.0,9.0,37.0,26.0,8.0,375.0,42.0,722.0,9.0,10.0,270.0,5.0,7.0,25.0,0.0,151.0,21.0,21.0,7.0,6.0,17.0,21.0,18.0,94.0,11.0,7.0,9.0,2.0,7.0,10.0,9.0,112.0,90.0,63.0,16.0,46.0,11.0,9308.0,18.0,24.0,11.0,0.0,7.0
Anthem,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204318.0,84823.0,30063.0,6754.0,9227.0,320.0,180.0,1210.0,345.0,344.0,3153.0,1338.0,254.0,497.0,103.0,264.0,369.0,169.0,168.0,276.0,80.0,1618.0,103.0,1212.0,92.0,261.0,205.0
Antichamber,242.0,242.0,41.0,37926.0,387.0,360.0,145.0,121.0,48.0,131.0,317.0,43.0,263.0,22.0,370.0,2221.0,35.0,87.0,151.0,54.0,173.0,8557.0,103.0,538.0,989.0,156.0,1883.0,2095.0,155.0,830.0,43.0,904.0,3221.0,4165.0,52.0,13744.0,236.0,24.0,239.0,23.0,49.0,546.0,362.0,204.0,294.0,400.0,25.0,125.0,2472.0,989.0,940.0,22940.0,2893.0,36049.0,536.0,1306.0,171.0,31.0,183.0,77.0,367.0,143.0,812.0
Ape Escape,2488.0,239.0,233.0,125.0,161.0,19.0,128369.0,37.0,13.0,85.0,1058.0,53.0,203.0,25.0,21.0,202.0,2188.0,197.0,153043.0,398.0,40.0,197.0,786.0,632.0,66.0,20.0,24.0,63.0,45.0,20.0,15.0,27.0,817.0,37.0,120.0,25.0,759.0,56.0,2913.0,96.0,2450.0,104307.0,75.0,161.0,502.0,13.0,18.0,8542.0,45.0,24.0,50.0,168.0,170.0,131.0,74.0,44.0,98.0,129.0,121.0,58.0,1504.0,83.0,3657.0
Apex Legends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576010.0,178667.0,157109.0,54339.0,48372.0,228191.0,171078.0,70015.0,242084.0,41955.0,44296.0,31591.0,201690.0,101609.0,66607.0,85289.0,91942.0,174671.0,85624.0,56436.0,57323.0,215169.0,108674.0,88707.0,116800.0,182563.0
Are You Smarter Than a 5th Grader?,35287.0,273.0,31.0,0.0,0.0,7.0,1019.0,0.0,12.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,1105.0,0.0,49.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23316.0,5.0,27.0,14.0,0.0,0.0,5.0,436.0,11.0,0.0,0.0,0.0,265.0,90906.0,432.0,197.0,0.0,7234.0
Arena of Valor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22424.0,349.0,4732.0,7329.0,12268.0,1102.0,383.0,1055.0,3958.0,15205.0,1012.0,1406.0,34101.0,304.0,1683.0,280.0,220.0,754.0,343.0,459.0,275.0,153.0,151.0,144.0,96.0,85.0,43.0,45.0,712.0,374.0,77.0,38679.0,165.0,399.0,137.0,220.0,2586.0,283.0,426.0,268.0,70.0,302.0,148.0,77.0
Arma 3,29908.0,31255.0,21965.0,29572.0,34705.0,34857.0,37298.0,29725.0,23636.0,9174.0,39304.0,26412.0,30886.0,31195.0,6352.0,4709.0,4672.0,3741.0,2091.0,9550.0,4049.0,3899.0,8379.0,5719.0,5631.0,3783.0,5050.0,6311.0,4442.0,2645.0,3543.0,22028.0,2990.0,3453.0,2448.0,2175.0,5180.0,22501.0,34176.0,8512.0,22215.0,2964.0,3733.0,5868.0,3760.0,2509.0,2946.0,2882.0,2810.0,1899.0,1319.0,2496.0,3224.0,1809.0,3411.0,3315.0,2927.0,2072.0,1987.0,2121.0,2119.0,31905.0,1779.0
Arrow Heads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,33640.0,35774.0,39.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Art,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9584.0,18756.0,23952.0,27623.0,11426.0,15495.0,14873.0,10624.0,12587.0,9139.0,13245.0,12904.0,19781.0,13091.0,11460.0,22927.0,13106.0,12822.0,22059.0,17669.0,24636.0,25683.0,16942.0,16965.0,104940.0,28669.0,28794.0,27570.0,34641.0,59723.0,50212.0
Artifact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,12.0,540.0,4.0,0.0,0.0,2.0,2445.0,2490.0,1160.0,59209.0,34759.0,19466.0,8152.0,2840.0,199.0,15091.0,545.0,382.0,563.0,2201.0,166.0,2488.0,638.0,867.0,211.0,864.0,995.0,956.0,753.0,1028.0,349.0,316.0,151.0,870.0,4322.0,241.0,888.0,734.0
Ashen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,7.0,4.0,40068.0,3880.0,250.0,940.0,148.0,107.0,106.0,82.0,69.0,2494.0,2120.0,134.0,589.0,488.0,53.0,49.0,118.0,299.0,236.0,139.0,35.0,32.0,150.0,16.0,34.0,218.0,318.0,563.0
Ashes of Creation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166.0,987.0,923.0,659.0,874.0,630.0,1067.0,1161.0,1309.0,21.0,885.0,1427.0,1702.0,1574.0,2734.0,2039.0,7139.0,3034.0,29204.0,2355.0,194.0,1361.0,1131.0,1362.0,1163.0,1176.0,975.0,1106.0,820.0,707.0,907.0,954.0,936.0,3810.0,1491.0,1522.0,1530.0,67486.0,19548.0,65382.0,5669.0,4210.0,4050.0,4328.0,5381.0,25110.0
Assassin's Creed IV: Black Flag,575.0,152.0,111.0,227.0,765.0,159.0,1973.0,1195.0,1133.0,197.0,198.0,298.0,261.0,2037.0,345.0,184.0,319.0,394.0,189.0,650.0,173.0,272.0,1239.0,161.0,170.0,166.0,876.0,94.0,169.0,108.0,130.0,241.0,201.0,245.0,122.0,61.0,231.0,353.0,135.0,135.0,808.0,428.0,276.0,146.0,182.0,82.0,168.0,150.0,130.0,106.0,128.0,378.0,42507.0,300.0,1279.0,812.0,502.0,672.0,13356.0,16183.0,751.0,993.0,2156.0
Assassin's Creed Valhalla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1244.0,47.0,0.0,3254.0,8.0,4.0,5370.0,108776.0,26549.0,6219.0,8039.0,1970.0
Assassin's Creed: Odyssey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,5.0,10159.0,66542.0,10407.0,7587.0,3288.0,846.0,1171.0,1049.0,22180.0,11610.0,936.0,1109.0,1513.0,10591.0,1091.0,685.0,662.0,1110.0,3616.0,114155.0,7280.0,2534.0,1567.0,2497.0,2878.0,2761.0,1627.0,546.0,486.0,407.0,384.0
Assassin's Creed: Origins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57224.0,33712.0,5628.0,5573.0,2797.0,5646.0,454.0,1760.0,339.0,249.0,1327.0,1336.0,1114.0,437.0,131.0,201.0,164.0,619.0,176.0,733.0,129.0,203.0,151.0,112.0,273.0,142.0,162.0,110.0,112.0,228.0,1685.0,2581.0,643.0,296.0,402.0,736.0,257.0,354.0,649.0,8031.0,10478.0,193.0
Assetto Corsa Competizione,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2357.0,304.0,271.0,401.0,488.0,65.0,195.0,1438.0,1314.0,1093.0,1118.0,1001.0,970.0,262.0,238.0,711.0,1699.0,567.0,839.0,18637.0,43192.0,10469.0,4664.0,815.0,1494.0,2429.0,1523.0,1798.0,3305.0,1995.0,1544.0
Astro's Playroom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84971.0,67001.0,1580.0,313.0,404.0
