name,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01
Age of Empires II: Definitive Edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,51.0,15.0,5028.0,119.0,105936.0,34716.0,53430.0,19356.0,54835.0,15293.0,29594.0,28514.0,18809.0,154059.0,16058.0,0.0,0.0,0.0,0.0,0.0,13380.0
Agony,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24298.0,615.0,327.0,61.0,497.0,852.0,3.0,55.0,352.0,5.0,121.0,123.0,1028.0,6.0,20.0,68.0,51.0,16.0,47635.0,23159.0,128.0,2816.0,2203.0,784.0,790.0,527.0,1084.0,41.0,49.0,72.0,245.0,500.0,18.0,75.0,119.0,37.0,143.0,311.0,94.0,28.0,26.0,40.0,180.0,82.0,13.0,1050.0,157.0,10468.0,419.0,1010.0,87.0,1683.0,82.0
Aim Gods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,27.0,4.0,0.0,0.0,6.0,108965.0,187.0,78.0,14.0
Akinator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,56.0,104.0,29.0,34.0,12.0,1171.0,4.0,11.0,477.0,11.0,145.0,12326.0,316.0,11798.0,2.0,9.0,48.0,1140.0,1140.0,2166.0,64.0,1877.0,12044.0,64696.0,335.0,236.0,395.0,36.0,124.0,3385.0,9039.0,1652.0,7589.0
Alias,0.0,9.0,8.0,11.0,8.0,5.0,8.0,8.0,7.0,21.0,11.0,130.0,12.0,11.0,8.0,10.0,8.0,9.0,11.0,10.0,331.0,103.0,747.0,16.0,15.0,178.0,293.0,14.0,12.0,19.0,31.0,9.0,9.0,13.0,15.0,12.0,43.0,23.0,14.0,38650.0,16.0,104.0,24.0,23.0,96.0,16.0,25.0,26625.0,44.0,83.0,18.0,138.0,245.0,43.0,21.0,20.0,24.0,24.0,115.0,44.0,272.0,76.0,20.0
Always On,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16659.0,19963.0,10866.0,4820.0,6109.0,8658.0,14751.0,11700.0,17043.0,57919.0,51368.0,27321.0,21755.0,22611.0,22568.0,12967.0,20304.0,4995.0,1255.0,1720.0,2097.0,2099.0,25501.0,3012.0,1272.0,358.0,356.0,50792.0,264.0,497.0,518.0,1165.0,1128.0,2077.0,2098.0,2330.0,9359.0,1525.0,2841.0,3788.0,714.0
American Truck Simulator,43089.0,47163.0,18702.0,2950.0,3528.0,27513.0,25734.0,2500.0,2773.0,9980.0,2707.0,2118.0,2810.0,10957.0,577.0,1861.0,7699.0,2275.0,10557.0,1779.0,1152.0,1958.0,43034.0,2103.0,3173.0,1835.0,11323.0,3906.0,10871.0,9674.0,1948.0,8570.0,1872.0,3328.0,6660.0,10176.0,4520.0,1707.0,1831.0,2513.0,1891.0,6118.0,4833.0,2453.0,2574.0,2773.0,9697.0,2524.0,2280.0,3804.0,7515.0,12217.0,11712.0,3921.0,6276.0,3531.0,2721.0,3512.0,3764.0,4522.0,3767.0,29233.0,38326.0
Amnesia: Rebirth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,32.0,244510.0,16630.0,8764.0,1179.0,1990.0,3418.0
Among Us,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7617.0,461.0,4326.0,2.0,8.0,63.0,9.0,255.0,2047.0,25971.0,5968.0,505.0,2077.0,1124.0,2896.0,2396.0,15039.0,3832.0,25329.0,6902.0,85125.0,266564.0,745468.0,753943.0,776257.0,493501.0,269117.0,324430.0,697975.0
Ancestors: The Humankind Odyssey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56387.0,45130.0,24621.0,9294.0,1778.0,1241.0,569.0,3391.0,362.0,762.0,22005.0,341.0,2398.0,6871.0,7874.0,2954.0,8479.0,8570.0,7525.0,2878.0
Angeldust,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,27085.0,304.0,54.0,5.0,1.0,4.0,0.0,3.0,3.0,46.0,0.0,5.0,2.0,1.0,0.0,5.0,2.0,5.0,4.0,0.0,4.0,2.0,2.0,3.0,3.0,0.0,6.0,6.0,6.0,2.0,10.0,62.0,3.0,5.0,5.0,5.0,4.0,5.0,2.0,3.0,3.0,2.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,6.0,3.0,8.0
Animal Crossing: New Horizons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,335.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,373.0,244171.0,130992.0,58370.0,24104.0,43056.0,16121.0,13635.0,26031.0,28416.0,38420.0,17645.0,34340.0,14763.0
Animal Jam,0.0,8.0,8.0,19.0,16.0,80.0,10.0,6.0,5.0,8.0,21.0,3.0,5.0,9.0,15.0,5.0,8.0,5.0,4.0,5.0,6.0,1.0,8.0,6.0,7.0,3.0,127.0,6.0,12.0,15.0,20.0,12.0,34.0,9.0,10.0,48987.0,27.0,16.0,17.0,95.0,5.0,13.0,16.0,11.0,2.0,3.0,6.0,5.0,11.0,13.0,19.0,21.0,16.0,29.0,13.0,9.0,22.0,9.0,46.0,47.0,166.0,25.0,58.0
Animal Super Squad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39288.0,18596.0,32.0,28.0,152.0,12407.0,15828.0,3552.0,471.0,12.0,52.0,536.0,11.0,12581.0,15.0,1044.0,10.0,21.0,11.0,9.0,7.0,2.0,6.0,1.0,158.0,26464.0,61.0,10.0,235.0,9.0,4.0,9.0,6.0,7.0,39.0,17.0,11.0,26.0,6.0,14.0,7.0
Anno 1800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,622.0,3.0,2.0,389.0,2.0,463.0,0.0,0.0,3329.0,326.0,0.0,382.0,659.0,11915.0,59432.0,640.0,73394.0,12330.0,1861.0,6231.0,2988.0,2207.0,941.0,1629.0,10953.0,12944.0,6961.0,20889.0,6329.0,7268.0,4961.0,9874.0,1467.0,1082.0,16995.0,8276.0,2443.0,6711.0,8363.0,9443.0
Another Brick in the Mall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29376.0,739.0,479.0,366.0,497.0,600.0,368.0,17.0,690.0,123.0,361.0,295.0,41.0,337.0,435.0,340.0,52.0,846.0,31.0,18.0,270.0,290.0,77.0,22.0,24.0,152.0,44.0,328.0,8.0,10.0,5963.0,21.0,18.0,94.0,868.0,7.0,275.0,5.0,16.0,11.0,10.0,717.0,582.0,1055.0,647.0,1139.0,401.0,9304.0,2978.0,88.0,203.0,314.0,23.0
Anthem,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,8.0,27.0,328923.0,145975.0,31174.0,8263.0,9618.0,527.0,1071.0,1389.0,4133.0,349.0,3116.0,1371.0,271.0,291.0,222.0,293.0,1794.0,284.0,1083.0,1147.0,123.0,1617.0,146.0,1214.0,248.0,556.0,450.0
Antichamber,253.0,250.0,90.0,37873.0,422.0,365.0,485.0,1928.0,2869.0,2514.0,312.0,47.0,2495.0,3431.0,2214.0,2184.0,732.0,199.0,154.0,69.0,755.0,8493.0,115.0,546.0,1401.0,697.0,1878.0,2095.0,156.0,830.0,2201.0,932.0,3222.0,4165.0,281.0,13744.0,3750.0,43.0,1429.0,94.0,2062.0,561.0,514.0,204.0,290.0,404.0,176.0,1274.0,2487.0,989.0,6354.0,31193.0,2963.0,36057.0,537.0,1306.0,171.0,157.0,720.0,77.0,368.0,137.0,829.0
Ape Escape,2374.0,233.0,233.0,364.0,248.0,55.0,138243.0,54.0,15.0,95.0,1245.0,51.0,206.0,88.0,44.0,202.0,2170.0,197.0,163153.0,1345.0,38.0,197.0,814.0,575.0,67.0,22.0,867.0,1899.0,263.0,20.0,38.0,27.0,817.0,44.0,1696.0,25.0,759.0,60.0,2906.0,96.0,2461.0,121623.0,83.0,161.0,502.0,15.0,18.0,8542.0,45.0,28.0,50.0,168.0,210.0,131.0,616.0,44.0,102.0,129.0,123.0,371.0,1504.0,81.0,3613.0
Apex Legends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666868.0,303666.0,199116.0,64389.0,54216.0,232821.0,194143.0,88868.0,398711.0,46393.0,47729.0,41996.0,283368.0,118822.0,74276.0,222753.0,100600.0,181143.0,173116.0,78679.0,85711.0,266326.0,149460.0,154317.0,208798.0,207842.0
Arma 3,32132.0,35446.0,39594.0,37967.0,40896.0,41091.0,55686.0,37065.0,35559.0,20772.0,45332.0,32481.0,43375.0,45593.0,33052.0,23933.0,15154.0,13518.0,12893.0,13460.0,9560.0,8534.0,10929.0,11036.0,8544.0,15494.0,16395.0,13202.0,11085.0,10585.0,8796.0,24231.0,13829.0,14350.0,11358.0,14034.0,12586.0,23245.0,37017.0,12197.0,22344.0,4371.0,3996.0,5925.0,3852.0,6297.0,8142.0,11464.0,3433.0,5509.0,5265.0,14639.0,5638.0,11468.0,7283.0,5514.0,11372.0,14352.0,14967.0,5002.0,3185.0,28467.0,4883.0
Arrow Heads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,36007.0,35895.0,61.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Art,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14821.0,25259.0,25896.0,29628.0,16675.0,16357.0,16904.0,14446.0,17508.0,13704.0,14360.0,15332.0,21410.0,16032.0,13461.0,26437.0,14820.0,15098.0,24127.0,23175.0,30391.0,30805.0,21218.0,33743.0,109701.0,32363.0,35533.0,109763.0,38255.0,63409.0,54437.0
Artifact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,11.0,528.0,4.0,2.0,10.0,0.0,4074.0,2489.0,1154.0,67321.0,64803.0,21208.0,8218.0,2876.0,341.0,16194.0,515.0,844.0,560.0,2218.0,446.0,2474.0,668.0,893.0,224.0,1640.0,1009.0,3519.0,2040.0,1459.0,908.0,444.0,503.0,869.0,4434.0,241.0,888.0,7812.0
Ashes of Creation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172.0,987.0,893.0,687.0,865.0,630.0,1072.0,1171.0,1350.0,20.0,906.0,1427.0,1734.0,1574.0,2743.0,2048.0,7154.0,3092.0,30250.0,2352.0,192.0,1371.0,1151.0,1371.0,1171.0,1201.0,996.0,1117.0,829.0,721.0,927.0,979.0,959.0,3894.0,1517.0,1560.0,1558.0,67296.0,19825.0,67151.0,5774.0,4340.0,4132.0,4425.0,5496.0,25225.0
Assassin's Creed III,141.0,134.0,156.0,73.0,33.0,50.0,419.0,638.0,31.0,34.0,250.0,4006.0,2263.0,353.0,175.0,3835.0,3731.0,186.0,388.0,3313.0,2309.0,256.0,117.0,340.0,74.0,1710.0,217.0,508.0,124.0,81.0,203.0,225.0,332.0,49.0,185.0,118.0,447.0,181.0,1426.0,6900.0,495.0,2133.0,558.0,189.0,632.0,331.0,113479.0,200.0,4140.0,907.0,1801.0,610.0,1659.0,1427.0,169.0,499.0,569.0,922.0,1895.0,1880.0,761.0,1068.0,2563.0
Assassin's Creed Valhalla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12937.0,2973.0,7.0,32851.0,32.0,422.0,17931.0,284130.0,37260.0,16042.0,8635.0,4492.0
Assassin's Creed: Liberation HD,4.0,9.0,20.0,12.0,15.0,21.0,7.0,4.0,3.0,8.0,13.0,10.0,26.0,37.0,20.0,15.0,44.0,14.0,26.0,119.0,26.0,28.0,8.0,29.0,19.0,16.0,280.0,22.0,27.0,17.0,63.0,12.0,13.0,23.0,30.0,12.0,19.0,7.0,63.0,39.0,32.0,245.0,25.0,18.0,14.0,21.0,95128.0,46.0,11.0,161.0,94.0,263.0,255.0,458.0,74.0,1024.0,40.0,31.0,38.0,77.0,78.0,41.0,49.0
Assassin's Creed: Odyssey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,11.0,2846.0,10159.0,105475.0,15965.0,7617.0,3726.0,2460.0,2739.0,5470.0,22192.0,11971.0,4628.0,2439.0,2055.0,10680.0,8468.0,716.0,1600.0,1115.0,5595.0,196035.0,17395.0,4457.0,13603.0,3030.0,4719.0,2937.0,15697.0,2088.0,1097.0,919.0,2168.0
Assassin's Creed: Origins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,3.0,1748.0,0.0,80844.0,38453.0,8958.0,9910.0,3121.0,5965.0,1035.0,2774.0,2450.0,2943.0,2179.0,2482.0,1147.0,444.0,1146.0,265.0,181.0,444.0,373.0,744.0,318.0,241.0,1939.0,276.0,630.0,143.0,417.0,457.0,400.0,2583.0,1840.0,4984.0,2600.0,609.0,2694.0,857.0,483.0,2744.0,651.0,8160.0,10484.0,314.0
Atlas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,2.0,0.0,0.0,49.0,3.0,2.0,6.0,2.0,2.0,7.0,0.0,5.0,16.0,2.0,4.0,2.0,12.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,318887.0,69614.0,10198.0,11535.0,4985.0,4344.0,2713.0,2112.0,6389.0,1874.0,9728.0,8075.0,4387.0,3553.0,2229.0,942.0,821.0,517.0,1996.0,10194.0,12918.0,2427.0,2192.0,2246.0,1885.0,2493.0,795.0,1420.0
Attack on Titan,0.0,1458.0,205.0,17.0,584.0,1215.0,96.0,43843.0,12211.0,387.0,132.0,5337.0,2207.0,286.0,8214.0,207.0,1105.0,7054.0,8123.0,271.0,777.0,879.0,686.0,1440.0,134.0,58.0,425.0,152.0,166.0,103.0,1308.0,32.0,38.0,114.0,51.0,29.0,24.0,54.0,250.0,62.0,15.0,2308.0,42.0,25.0,57.0,61.0,24.0,64.0,105.0,28.0,94.0,1256.0,585.0,26.0,632.0,928.0,145.0,139.0,721.0,865.0,838.0,6898.0,4782.0
