name,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01
Agony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,48.0,11.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
Albion Online,5.0,2.0,2.0,2.0,1.0,1.0,1.0,17.0,5.0,2.0,2.0,1.0,2.0,2.0,31.0,8.0,8.0,5.0,42.0,15.0,9.0,5.0,5.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,5.0,3.0,3.0,13.0,12.0,10.0,9.0,11.0,7.0,7.0,7.0,8.0,8.0,9.0,10.0,11.0,8.0,8.0,7.0,10.0,9.0,8.0,7.0,7.0,7.0,7.0,7.0
Alien: Isolation,0.0,4.0,4.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,8.0,4.0,4.0,3.0,8.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,6.0,4.0,5.0,11.0,9.0,5.0,5.0,6.0,7.0,5.0,4.0,5.0,6.0,5.0,5.0,11.0,6.0,6.0,6.0,8.0,9.0,20.0,21.0,11.0,11.0,9.0,11.0,35.0,19.0,37.0,20.0,22.0,18.0
American Truck Simulator,0.0,32.0,13.0,5.0,5.0,8.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0,6.0,4.0,4.0,6.0,5.0,4.0,3.0,6.0,4.0,5.0,5.0,5.0,7.0,5.0,5.0,5.0,6.0,4.0,4.0,5.0,8.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,7.0,6.0,5.0,5.0,5.0,7.0,7.0,6.0,8.0,11.0,8.0,8.0,6.0,7.0,4.0,4.0,9.0,9.0,9.0,8.0,7.0,6.0
Amnesia: Rebirth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,17.0,5.0,6.0,4.0,3.0
Among Us,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0,30.0,390.0,430.0,560.0,491.0,486.0,321.0,392.0
Ancestors: The Humankind Odyssey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,45.0,6.0,2.0,7.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,6.0,3.0,2.0,3.0,5.0,3.0,3.0
Animal Crossing: New Horizons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,222.0,149.0,86.0,54.0,56.0,34.0,26.0,67.0,44.0,24.0,26.0,49.0,40.0
Anno 1800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,60.0,17.0,7.0,3.0,8.0,5.0,3.0,4.0,5.0,12.0,9.0,89.0,11.0,6.0,6.0,4.0,5.0,5.0,11.0,9.0,7.0,7.0,8.0,8.0
Anthem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,227.0,59.0,11.0,7.0,4.0,4.0,8.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,5.0
Apex Legends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.0,355.0,213.0,146.0,119.0,238.0,160.0,119.0,287.0,137.0,116.0,139.0,314.0,248.0,183.0,243.0,149.0,121.0,138.0,110.0,127.0,296.0,174.0,203.0,431.0,364.0
ArcheAge: Unchained,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,34.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0
Arma 3,27.0,39.0,34.0,40.0,39.0,39.0,39.0,42.0,45.0,37.0,38.0,38.0,51.0,46.0,43.0,44.0,44.0,30.0,34.0,33.0,32.0,27.0,30.0,34.0,30.0,35.0,37.0,35.0,37.0,43.0,43.0,28.0,27.0,25.0,27.0,22.0,30.0,31.0,27.0,29.0,31.0,34.0,26.0,28.0,29.0,30.0,28.0,30.0,30.0,36.0,54.0,45.0,44.0,28.0,21.0,22.0,22.0,23.0,32.0,25.0,33.0,38.0,37.0
Art,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,28.0,26.0,36.0,38.0,38.0,40.0,38.0,37.0,33.0,35.0,45.0,47.0,39.0,40.0,42.0,45.0,87.0,73.0,70.0,60.0,54.0,51.0,53.0,67.0,84.0,77.0,87.0,95.0,117.0
Artifact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,62.0,22.0,6.0,3.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
As Far As The Eye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,64.0,3.0,2.0,1.0,1.0,2.0,2.0
Assassin's Creed Valhalla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,1.0,0.0,0.0,1.0,502.0,103.0,33.0,25.0,22.0
Assassin's Creed: Odyssey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,147.0,35.0,24.0,25.0,14.0,18.0,20.0,17.0,16.0,18.0,15.0,12.0,10.0,10.0,9.0,15.0,10.0,33.0,25.0,44.0,26.0,16.0,14.0,13.0,16.0,24.0,11.0,8.0,11.0,11.0
Assassin's Creed: Origins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,71.0,19.0,32.0,15.0,23.0,10.0,10.0,15.0,11.0,9.0,9.0,9.0,6.0,5.0,7.0,4.0,4.0,6.0,7.0,8.0,5.0,6.0,6.0,5.0,5.0,6.0,7.0,5.0,8.0,9.0,13.0,8.0,7.0,5.0,6.0,7.0,9.0,6.0,8.0,7.0,7.0
Astral Chain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,17.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
Atlas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,59.0,18.0,5.0,13.0,12.0,10.0,8.0,4.0,4.0,9.0,7.0,15.0,11.0,7.0,6.0,3.0,4.0,3.0,12.0,4.0,4.0,5.0,7.0,7.0,8.0,5.0,5.0
Attack on Titan,0.0,2.0,1.0,0.0,0.0,1.0,0.0,14.0,10.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0
Back 4 Blood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,1.0,1.0,0.0
Baldur's Gate 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,66.0,10.0,6.0,4.0,7.0,6.0
Batman: The Telltale Series,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0
Battalion 1944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,51.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,12.0,24.0,23.0,8.0,5.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Battle Chasers: Nightwar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0
Battleborn,0.0,0.0,2.0,12.0,23.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Battlefield 1,0.0,0.0,0.0,0.0,2.0,1.0,12.0,158.0,123.0,115.0,86.0,45.0,47.0,36.0,47.0,26.0,28.0,24.0,22.0,23.0,30.0,15.0,16.0,12.0,19.0,17.0,15.0,11.0,16.0,17.0,13.0,18.0,19.0,15.0,18.0,6.0,4.0,4.0,3.0,4.0,7.0,4.0,7.0,6.0,6.0,5.0,4.0,4.0,4.0,5.0,7.0,4.0,4.0,3.0,2.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0
Battlefield 4,0.0,14.0,15.0,14.0,25.0,26.0,20.0,25.0,19.0,16.0,7.0,7.0,8.0,9.0,7.0,8.0,7.0,7.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0,4.0,5.0,6.0,6.0,7.0,5.0,7.0,6.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,6.0,4.0,6.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0,6.0,5.0,6.0
Battlefield V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,9.0,9.0,93.0,1.0,101.0,60.0,40.0,20.0,113.0,47.0,24.0,22.0,18.0,17.0,18.0,33.0,31.0,20.0,18.0,25.0,20.0,16.0,13.0,23.0,11.0,11.0,12.0,14.0,17.0,15.0,15.0,20.0,20.0
Battlerite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,7.0,10.0,7.0,5.0,5.0,5.0,5.0,8.0,9.0,4.0,7.0,7.0,28.0,13.0,9.0,8.0,13.0,13.0,10.0,7.0,7.0,7.0,11.0,10.0,11.0,8.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,2.0,4.0,3.0,11.0,3.0,3.0
Battlerite Royale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,39.0,44.0,19.0,8.0,9.0,6.0,5.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,5.0,20.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
Black Desert Online,0.0,31.0,34.0,12.0,9.0,7.0,9.0,11.0,6.0,6.0,8.0,11.0,14.0,9.0,9.0,9.0,15.0,19.0,14.0,13.0,13.0,13.0,10.0,11.0,17.0,17.0,18.0,16.0,21.0,18.0,14.0,13.0,14.0,11.0,11.0,16.0,13.0,10.0,15.0,13.0,18.0,21.0,19.0,18.0,14.0,14.0,12.0,15.0,19.0,16.0,23.0,18.0,18.0,17.0,12.0,14.0,25.0,16.0,13.0,21.0,18.0,28.0,31.0
Blade & Soul,0.0,26.0,19.0,9.0,9.0,7.0,8.0,7.0,8.0,8.0,6.0,6.0,9.0,7.0,6.0,5.0,6.0,9.0,7.0,6.0,9.0,6.0,7.0,9.0,8.0,8.0,7.0,8.0,8.0,10.0,6.0,5.0,8.0,7.0,6.0,5.0,7.0,6.0,8.0,9.0,8.0,5.0,5.0,5.0,7.0,6.0,5.0,7.0,5.0,6.0,10.0,5.0,6.0,7.0,5.0,7.0,4.0,5.0,5.0,6.0,6.0,7.0,6.0
Blair Witch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,42.0,14.0,10.0,4.0,4.0,5.0,6.0,6.0,5.0,4.0,5.0,6.0,4.0,98.0,47.0,6.0,5.0,7.0,5.0
Blasphemous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,5.0
Bless Online,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,64.0,29.0,4.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bloodborne,0.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,5.0,8.0,6.0,10.0,7.0,7.0,6.0,7.0,5.0,6.0,6.0,5.0,5.0,5.0,8.0,10.0,8.0,18.0,14.0,8.0,9.0,6.0,6.0,6.0,6.0,5.0,5.0,9.0,8.0,9.0,7.0,8.0,4.0,4.0,5.0,5.0,7.0,8.0,7.0,11.0,9.0,10.0,12.0,13.0,8.0,7.0,6.0,5.0,7.0,10.0,19.0,9.0,14.0,9.0
Bloodstained: Ritual of the Night,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,8.0,3.0,5.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
