viewminutes,streamedminutes,maxchannels,uniquechannels,avgchannels,maxviewers,avgviewers,avgratio,rownum,changeuniquechannels,changeviewerminutes,changestreamedminutes,changeaverageviewers,changemaxviewers,changeaveragechannels,changemaxchannels,changeaverageratio,viewsgained,followersgained,previousviewminutes,previousstreamedminutes,previousmaxchannels,previousuniquechannels,previousavgchannels,previousmaxviewers,previousavgviewers,previousavgratio,fphs,vphs,id,name,logo,url,baseOnly,country,year,month
37944900,742380,46,1419,16,3348,851,51.11,1,,,,,,,,,0,0,,,,,,,0,,,,2,League of Legends,https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,League_of_Legends,False,230,2017,july
14645580,526920,44,926,11,3623,328,27.79,2,,,,,,,,,0,0,,,,,,,0,,,,26989,PLAYERUNKNOWN'S BATTLEGROUNDS,https://static-cdn.jtvnw.net/ttv-boxart/PLAYERUNKNOWN%27S%20BATTLEGROUNDS-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,PLAYERUNKNOWNS_BATTLEGROUNDS,False,230,2017,july
12924360,205980,17,434,4,2504,289,62.75,3,,,,,,,,,0,0,,,,,,,0,,,,5,Hearthstone,https://static-cdn.jtvnw.net/ttv-boxart/Hearthstone-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Hearthstone_Heroes_of_Warcraft,False,230,2017,july
5330460,263340,24,1017,5,3070,119,20.24,4,,,,,,,,,0,0,,,,,,,0,,,,8417,Tom Clancy's Rainbow Six Siege,https://static-cdn.jtvnw.net/ttv-boxart/Tom%20Clancy%27s%20Rainbow%20Six%20Siege-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Tom_Clancys_Rainbow_Six_Siege,False,230,2017,july
4199400,292140,26,940,6,1314,94,14.37,5,,,,,,,,,0,0,,,,,,,0,,,,7410,Overwatch,https://static-cdn.jtvnw.net/ttv-boxart/Overwatch-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Overwatch,False,230,2017,july
3440700,62760,10,412,1,2919,77,54.82,6,,,,,,,,,0,0,,,,,,,0,,,,12,Minecraft,https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Minecraft,False,230,2017,july
1726440,74400,21,462,1,1111,38,23.2,7,,,,,,,,,0,0,,,,,,,0,,,,31410,Crash Bandicoot N. Sane Trilogy,https://static-cdn.jtvnw.net/ttv-boxart/Crash%20Bandicoot%20N.%20Sane%20Trilogy-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Crash_Bandicoot_N._Sane_Trilogy,False,230,2017,july
1686120,42420,8,238,0,3251,37,39.75,8,,,,,,,,,0,0,,,,,,,0,,,,29791,IRL,https://static-cdn.jtvnw.net/ttv-boxart/IRL-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,IRL,False,230,2017,july
1674240,40380,9,266,0,1906,37,41.46,9,,,,,,,,,0,0,,,,,,,0,,,,27133,FIFA 17,https://static-cdn.jtvnw.net/ttv-boxart/FIFA%2017-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,FIFA_17,False,230,2017,july
1139460,6360,4,91,0,2377,25,179.16,10,,,,,,,,,0,0,,,,,,,0,,,,17,Talk Shows & Podcasts,https://static-cdn.jtvnw.net/ttv-boxart/Talk%20Shows%20&%20Podcasts-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Gaming_Talk_Shows,False,230,2017,july
1098540,94380,11,498,2,1136,24,11.64,11,,,,,,,,,0,0,,,,,,,0,,,,3,Counter-Strike: Global Offensive,https://static-cdn.jtvnw.net/ttv-boxart/./Counter-Strike:%20Global%20Offensive-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Counter-Strike_Global_Offensive,False,230,2017,july
1074360,46620,9,199,1,3468,24,23.05,12,,,,,,,,,0,0,,,,,,,0,,,,31,Z1: Battle Royale,https://static-cdn.jtvnw.net/ttv-boxart/./Z1:%20Battle%20Royale-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,H1Z1_King_of_the_Kill,False,230,2017,july
1013700,360,1,3,0,3315,22,2815.83,13,,,,,,,,,0,0,,,,,,,0,,,,32462,Die Young,https://static-cdn.jtvnw.net/ttv-boxart/Die%20Young-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Die_Young,False,230,2017,july
935100,159480,22,455,3,266,20,5.86,14,,,,,,,,,0,0,,,,,,,0,,,,11,Destiny,https://static-cdn.jtvnw.net/ttv-boxart/Destiny-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Destiny,False,230,2017,july
871920,26580,30,154,0,2294,19,32.8,15,,,,,,,,,0,0,,,,,,,0,,,,33627,Destiny 2,https://static-cdn.jtvnw.net/ttv-boxart/Destiny%202-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Destiny_2,False,230,2017,july
836400,49560,8,265,1,317,18,16.88,16,,,,,,,,,0,0,,,,,,,0,,,,22807,Call of Duty: Infinite Warfare,https://static-cdn.jtvnw.net/ttv-boxart/./Call%20of%20Duty:%20Infinite%20Warfare-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Call_of_Duty_Infinite_Warfare,False,230,2017,july
761640,840,1,6,0,1410,17,906.71,17,,,,,,,,,0,0,,,,,,,0,,,,973,Roll20 Virtual Tabletop,https://static-cdn.jtvnw.net/ttv-boxart/Roll20%20Virtual%20Tabletop-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Roll20_Virtual_Tabletop,False,230,2017,july
689400,22500,11,107,0,2678,15,30.64,18,,,,,,,,,0,0,,,,,,,0,,,,8375,Fortnite,https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Fortnite,False,230,2017,july
648180,57540,10,161,1,707,14,11.26,19,,,,,,,,,0,0,,,,,,,0,,,,22267,Dead by Daylight,https://static-cdn.jtvnw.net/ttv-boxart/Dead%20by%20Daylight-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Dead_by_Daylight,False,230,2017,july
618900,48960,9,292,1,3175,13,12.64,20,,,,,,,,,0,0,,,,,,,0,,,,24,Grand Theft Auto V,https://static-cdn.jtvnw.net/ttv-boxart/Grand%20Theft%20Auto%20V-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Grand_Theft_Auto_V,False,230,2017,july
594300,56100,11,148,1,353,13,10.59,21,,,,,,,,,0,0,,,,,,,0,,,,18,Heroes of the Storm,https://static-cdn.jtvnw.net/ttv-boxart/Heroes%20of%20the%20Storm-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Heroes_of_the_Storm,False,230,2017,july
483360,16260,6,110,0,1178,10,29.73,22,,,,,,,,,0,0,,,,,,,0,,,,46,Creative,https://static-cdn.jtvnw.net/ttv-boxart/Creative-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Creative,False,230,2017,july
453480,4200,3,44,0,303,10,107.97,23,,,,,,,,,0,0,,,,,,,0,,,,19909,Clash Royale,https://static-cdn.jtvnw.net/ttv-boxart/Clash%20Royale-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Clash_Royale,False,230,2017,july
414840,23580,6,94,0,740,9,17.59,24,,,,,,,,,0,0,,,,,,,0,,,,28,Tekken 7,https://static-cdn.jtvnw.net/ttv-boxart/Tekken%207-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Tekken_7,False,230,2017,july
410040,1440,2,21,0,1560,9,284.75,25,,,,,,,,,0,0,,,,,,,0,,,,24530,Social Eating,https://static-cdn.jtvnw.net/ttv-boxart/Social%20Eating-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Social_Eating,False,230,2017,july
407940,120,1,2,0,2979,9,3399.5,26,,,,,,,,,0,0,,,,,,,0,,,,6186,Enforcer: Police Crime Action,https://static-cdn.jtvnw.net/ttv-boxart/./Enforcer:%20Police%20Crime%20Action-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Enforcer_Police_Crime_Action,False,230,2017,july
404340,51600,9,339,1,759,9,7.84,27,,,,,,,,,0,0,,,,,,,0,,,,14,Rocket League,https://static-cdn.jtvnw.net/ttv-boxart/Rocket%20League-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Rocket_League,False,230,2017,july
387000,66420,14,179,1,105,8,5.83,28,,,,,,,,,0,0,,,,,,,0,,,,79,World of Warcraft,https://static-cdn.jtvnw.net/ttv-boxart/World%20of%20Warcraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,World_of_Warcraft,False,230,2017,july
361680,2040,4,20,0,1248,8,177.29,29,,,,,,,,,0,0,,,,,,,0,,,,34984,Citadel: Forged With Fire,https://static-cdn.jtvnw.net/ttv-boxart/./Citadel:%20Forged%20With%20Fire-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Citadel_Forged_with_Fire,False,230,2017,july
347340,1380,4,20,0,1391,7,251.7,30,,,,,,,,,0,0,,,,,,,0,,,,66,Garry's Mod,https://static-cdn.jtvnw.net/ttv-boxart/Garry%27s%20Mod-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Garrys_Mod,False,230,2017,july
331560,19260,6,84,0,726,7,17.21,31,,,,,,,,,0,0,,,,,,,0,,,,151,Darkest Dungeon,https://static-cdn.jtvnw.net/ttv-boxart/Darkest%20Dungeon-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Darkest_Dungeon,False,230,2017,july
295980,1380,2,17,0,558,6,214.48,32,,,,,,,,,0,0,,,,,,,0,,,,14707,Undertale,https://static-cdn.jtvnw.net/ttv-boxart/Undertale-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Undertale,False,230,2017,july
295020,300,1,4,0,1026,6,983.4,33,,,,,,,,,0,0,,,,,,,0,,,,789,Castlevania: Symphony of the Night,https://static-cdn.jtvnw.net/ttv-boxart/./Castlevania:%20Symphony%20of%20the%20Night-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Castlevania_Symphony_of_the_Night,False,230,2017,july
291420,4140,4,36,0,538,6,70.39,34,,,,,,,,,0,0,,,,,,,0,,,,26,Dark Souls,https://static-cdn.jtvnw.net/ttv-boxart/Dark%20Souls-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Dark_Souls,False,230,2017,july
291060,3060,3,30,0,387,6,95.12,35,,,,,,,,,0,0,,,,,,,0,,,,32244,Quake Champions,https://static-cdn.jtvnw.net/ttv-boxart/Quake%20Champions-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Quake_Champions,False,230,2017,july
284460,600,2,14,0,1752,6,474.1,36,,,,,,,,,0,0,,,,,,,0,,,,33267,Islands of Nyne: Battle Royale,https://static-cdn.jtvnw.net/ttv-boxart/./Islands%20of%20Nyne:%20Battle%20Royale-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Islands_of_Nyne_Battle_Royale,False,230,2017,july
280620,22260,6,80,0,399,6,12.61,37,,,,,,,,,0,0,,,,,,,0,,,,27408,Gwent: The Witcher Card Game,https://static-cdn.jtvnw.net/ttv-boxart/./Gwent:%20The%20Witcher%20Card%20Game-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Gwent_The_Witcher_Card_Game,False,230,2017,july
279300,3000,6,34,0,753,6,93.1,38,,,,,,,,,0,0,,,,,,,0,,,,30640,Splatoon 2,https://static-cdn.jtvnw.net/ttv-boxart/Splatoon%202-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Splatoon_2,False,230,2017,july
276300,16740,5,46,0,1114,6,16.51,39,,,,,,,,,0,0,,,,,,,0,,,,78,Rust,https://static-cdn.jtvnw.net/ttv-boxart/Rust-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Rust,False,230,2017,july
262500,120,1,1,0,2602,5,2187.5,40,,,,,,,,,0,0,,,,,,,0,,,,35142,This Strange Realm Of Mine,https://static-cdn.jtvnw.net/ttv-boxart/This%20Strange%20Realm%20Of%20Mine-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,This_Strange_Realm_Of_Mine,False,230,2017,july
253320,3360,3,11,0,289,5,75.39,41,,,,,,,,,0,0,,,,,,,0,,,,2480,DRAGON BALL Z DOKKAN BATTLE,https://static-cdn.jtvnw.net/ttv-boxart/DRAGON%20BALL%20Z%20DOKKAN%20BATTLE-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,DragonBall_Z_Dokkan_Battle,False,230,2017,july
250500,47880,8,224,1,62,5,5.23,42,,,,,,,,,0,0,,,,,,,0,,,,18048,Paladins,https://static-cdn.jtvnw.net/ttv-boxart/Paladins-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Paladins,False,230,2017,july
246000,180,2,7,0,1730,5,1366.67,43,,,,,,,,,0,0,,,,,,,0,,,,691,Of Guards And Thieves,https://static-cdn.jtvnw.net/ttv-boxart/Of%20Guards%20And%20Thieves-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Of_Guards_And_Thieves,False,230,2017,july
234840,300,2,22,0,1098,5,782.8,44,,,,,,,,,0,0,,,,,,,0,,,,851,Outlast 2,https://static-cdn.jtvnw.net/ttv-boxart/Outlast%202-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Outlast_2,False,230,2017,july
233160,120,1,6,0,3184,5,1943.0,45,,,,,,,,,0,0,,,,,,,0,,,,34740,Yonder: The Cloud Catcher Chronicles,https://static-cdn.jtvnw.net/ttv-boxart/./Yonder:%20The%20Cloud%20Catcher%20Chronicles-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Yonder_The_Cloud_Catcher_Chronicles,False,230,2017,july
232740,180,2,7,0,1203,5,1293.0,46,,,,,,,,,0,0,,,,,,,0,,,,20579,American Truck Simulator,https://static-cdn.jtvnw.net/ttv-boxart/American%20Truck%20Simulator-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,American_Truck_Simulator,False,230,2017,july
229680,4620,3,52,0,302,5,49.71,47,,,,,,,,,0,0,,,,,,,0,,,,144,Bloodborne,https://static-cdn.jtvnw.net/ttv-boxart/Bloodborne-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Bloodborne,False,230,2017,july
229080,540,1,1,0,358,5,424.22,48,,,,,,,,,0,0,,,,,,,0,,,,611,Demon's Souls,https://static-cdn.jtvnw.net/ttv-boxart/Demon%27s%20Souls-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Demons_Souls,False,230,2017,july
221640,120,2,8,0,1323,4,1847.0,49,,,,,,,,,0,0,,,,,,,0,,,,25902,Tricky Towers,https://static-cdn.jtvnw.net/ttv-boxart/Tricky%20Towers-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Tricky_Towers,False,230,2017,july
216300,720,1,1,0,283,4,300.42,50,,,,,,,,,0,0,,,,,,,0,,,,8306,Tales of Monkey Island,https://static-cdn.jtvnw.net/ttv-boxart/Tales%20of%20Monkey%20Island-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Tales_of_Monkey_Island,False,230,2017,july
213960,13500,7,155,0,404,4,15.85,51,,,,,,,,,0,0,,,,,,,0,,,,10844,Until Dawn,https://static-cdn.jtvnw.net/ttv-boxart/Until%20Dawn-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Until_Dawn,False,230,2017,july
210180,120,1,2,0,1202,4,1751.5,52,,,,,,,,,0,0,,,,,,,0,,,,35006,Suicide Express,https://static-cdn.jtvnw.net/ttv-boxart/Suicide%20Express-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Suicide_Guy,False,230,2017,july
207060,6480,3,50,0,168,4,31.95,53,,,,,,,,,0,0,,,,,,,0,,,,22,Arma 3,https://static-cdn.jtvnw.net/ttv-boxart/Arma%203-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Arma_3,False,230,2017,july
204540,5880,6,25,0,720,4,34.79,54,,,,,,,,,0,0,,,,,,,0,,,,28203,Final Fantasy XII: The Zodiac Age,https://static-cdn.jtvnw.net/ttv-boxart/./Final%20Fantasy%20XII:%20The%20Zodiac%20Age-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Final_Fantasy_XII_The_Zodiac_Age,False,230,2017,july
186240,40260,9,320,0,185,4,4.63,55,,,,,,,,,0,0,,,,,,,0,,,,1011,Call of Duty: Black Ops III,https://static-cdn.jtvnw.net/ttv-boxart/./Call%20of%20Duty:%20Black%20Ops%20III-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Call_of_Duty_Black_Ops_III,False,230,2017,july
181320,720,2,16,0,592,4,251.83,56,,,,,,,,,0,0,,,,,,,0,,,,28267,Farming Simulator 17,https://static-cdn.jtvnw.net/ttv-boxart/Farming%20Simulator%2017-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Farming_Simulator_17,False,230,2017,july
179940,600,2,14,0,1329,4,299.9,57,,,,,,,,,0,0,,,,,,,0,,,,8302,Salt and Sanctuary,https://static-cdn.jtvnw.net/ttv-boxart/Salt%20and%20Sanctuary-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Salt_and_Sanctuary,False,230,2017,july
178080,29280,8,131,0,221,3,6.08,58,,,,,,,,,0,0,,,,,,,0,,,,32,Diablo III,https://static-cdn.jtvnw.net/ttv-boxart/Diablo%20III-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Diablo_III_Reaper_of_Souls,False,230,2017,july
177120,25860,6,43,0,37,3,6.85,59,,,,,,,,,0,0,,,,,,,0,,,,349,Black Desert Online,https://static-cdn.jtvnw.net/ttv-boxart/Black%20Desert%20Online-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Black_Desert,False,230,2017,july
175440,240,2,6,0,748,3,731.0,60,,,,,,,,,0,0,,,,,,,0,,,,104,Dark Souls II,https://static-cdn.jtvnw.net/ttv-boxart/Dark%20Souls%20II-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Dark_Souls_II,False,230,2017,july
172680,7860,5,31,0,190,3,21.97,61,,,,,,,,,0,0,,,,,,,0,,,,51,Poker,https://static-cdn.jtvnw.net/ttv-boxart/Poker-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Poker,False,230,2017,july
171300,4020,3,42,0,389,3,42.61,62,,,,,,,,,0,0,,,,,,,0,,,,29896,Friday the 13th: The Game,https://static-cdn.jtvnw.net/ttv-boxart/./Friday%20the%2013th:%20The%20Game-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Friday_the_13th_The_Game,False,230,2017,july
168120,14580,5,39,0,124,3,11.53,63,,,,,,,,,0,0,,,,,,,0,,,,29,SMITE,https://static-cdn.jtvnw.net/ttv-boxart/SMITE-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Smite,False,230,2017,july
163440,600,1,2,0,314,3,272.4,64,,,,,,,,,0,0,,,,,,,0,,,,468,SimCity,https://static-cdn.jtvnw.net/ttv-boxart/SimCity-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,SIMCITY_2013_,False,230,2017,july
150120,3720,3,23,0,454,3,40.35,65,,,,,,,,,0,0,,,,,,,0,,,,14104,The Legend of Zelda: Breath of the Wild,https://static-cdn.jtvnw.net/ttv-boxart/./The%20Legend%20of%20Zelda:%20Breath%20of%20the%20Wild-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,The_Legend_of_Zelda_Breath_Of_The_Wild,False,230,2017,july
149520,120,1,7,0,1332,3,1246.0,66,,,,,,,,,0,0,,,,,,,0,,,,1695,Gang Beasts,https://static-cdn.jtvnw.net/ttv-boxart/Gang%20Beasts-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Gang_Beasts,False,230,2017,july
145560,540,1,1,0,237,3,269.56,67,,,,,,,,,0,0,,,,,,,0,,,,946,Metal Gear Solid 2: Sons of Liberty,https://static-cdn.jtvnw.net/ttv-boxart/./Metal%20Gear%20Solid%202:%20Sons%20of%20Liberty-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Metal_Gear_Solid_2_Sons_of_Liberty,False,230,2017,july
144840,16200,7,117,0,216,3,8.94,68,,,,,,,,,0,0,,,,,,,0,,,,8159,Dark Souls III,https://static-cdn.jtvnw.net/ttv-boxart/Dark%20Souls%20III-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Dark_Souls_III,False,230,2017,july
144300,30300,6,106,0,51,3,4.76,69,,,,,,,,,0,0,,,,,,,0,,,,6,Dota 2,https://static-cdn.jtvnw.net/ttv-boxart/Dota%202-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Dota_2,False,230,2017,july
142500,720,2,5,0,588,3,197.92,70,,,,,,,,,0,0,,,,,,,0,,,,530,Metal Gear Solid,https://static-cdn.jtvnw.net/ttv-boxart/Metal%20Gear%20Solid-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100,Metal_Gear_Solid,False,230,2017,july
